STATION,DATE,DPNP,TPCP
46194,201004,0.85,2.11
46194,201005,0.03,0.62
46194,201006,-0.25,0
46194,201007,-0.06,0
46194,201008,-0.04,0.01
46194,201009,-0.41,0.03
46194,201010,0.16,1.28
46194,201011,0.12,2.69
46194,201012,3.48,6.38
46194,201108,-0.05,0
46194,201109,-0.44,0
46194,201112,-2.8,0.1
46194,201206,-9999,0
46194,201207,-9999,0
46194,201208,-9999,0
46194,201210,-9999,1.07
46194,201211,-9999,4.28
46194,201212,-9999,4.51
46194,201301,-9999,0.94
46194,201302,-9999,0.41
46194,201303,-9999,1.46
46194,201304,-9999,0.92
46194,201305,-9999,0.13
46194,201306,-9999,0.57
46194,201307,-9999,0
46194,201308,-9999,0
46194,201309,-9999,0.67
46194,201310,-9999,0
46194,201311,-9999,1.28
46194,201312,-9999,0.02
46194,201401,-9999,0.31
46194,201402,-9999,3.98
46194,201403,-9999,2.34
46194,201404,-9999,1.32
46194,201405,-9999,0.2
46194,201406,-9999,0
46194,201407,-9999,0
46194,201408,-9999,0
46194,201409,-9999,0.34
46194,201410,-9999,0.1
46194,201411,-9999,1.25
46194,201412,-9999,9.51
46194,201501,-9999,0.12
46194,201502,-9999,2.23
46194,201503,-9999,0.06
46194,201504,-9999,1.66
46194,201505,-9999,0
46194,201506,-9999,0.03
46194,201507,-9999,0
46194,201508,-9999,0
46194,201509,-9999,0.03
46194,201510,-9999,0
46194,201511,-9999,2.82
46198,200906,-9999,0.01
46198,200907,-9999,0
46198,200908,-9999,0.04
46198,200909,-9999,0.35
46198,200910,-9999,0
46198,200911,-9999,0
46198,200912,-9999,0.64
46198,201001,-9999,2.7
46198,201002,-9999,0.6
46198,201003,-9999,1.04
46198,201004,-9999,0
46198,201005,-9999,0
46198,201006,-9999,0
46198,201007,-9999,0
46198,201008,-9999,0.06
46198,201009,-9999,0.03
46198,201010,-9999,0.4
46198,201011,-9999,0
46198,201012,-9999,0.66
46198,201101,-9999,0.01
46198,201102,-9999,0.76
46198,201103,-9999,0.1
46198,201104,-9999,0
46252,200001,5.19,11.15
46252,200002,9.94,15.52
46252,200003,-1.9,3.59
46252,200004,-0.22,2.74
46252,200005,0.23,1.18
46252,200006,0.41,0.75
46252,200007,-0.06,0
46252,200008,-0.08,0
46252,200009,0.3,0.99
46252,200010,2.2,3.61
46252,200011,-3.71,0.63
46252,200012,-4.3,0.56
46252,200101,0.65,6.61
46252,200102,1.27,6.85
46252,200103,-2.95,2.54
46252,200104,1.77,4.73
46252,200105,-0.95,0
46252,200106,-0.34,0
46252,200107,0.09,0.15
46252,200108,-0.08,0
46252,200109,-0.66,0.03
46252,200110,-0.69,0.72
46252,200111,0.18,4.52
46252,200112,4,8.86
46252,200201,-4.06,2.72
46252,200202,-5.01,1.41
46252,200203,-2.17,4
46252,200204,-1.03,1.38
46252,200205,0.84,2.15
46252,200206,-0.29,0.18
46252,200207,-0.1,0
46252,200208,-0.08,0
46252,200209,-0.55,0.19
46252,200210,-1.62,0.04
46252,200211,4.05,7.65
46252,200212,5.32,9.67
46252,200301,-6.07,0.71
46252,200302,-3.43,2.99
46252,200303,-3.09,3.08
46252,200304,3.5,5.91
46252,200305,1.24,2.55
46252,200306,-0.47,0
46252,200307,-0.05,0.05
46252,200308,0.28,0.36
46252,200309,-0.74,0
46252,200311,-1.61,1.99
46252,200312,4.96,9.31
46252,200401,-3.5,3.28
46252,200402,1.67,8.09
46252,200405,-0.95,0.36
46252,200406,-0.47,0
46252,200407,-0.1,0
46252,200408,-0.08,0
46252,200409,-0.7,0.04
46252,200410,5.24,6.9
46252,200411,-1.11,2.49
46252,200412,2.45,6.8
46252,200501,5.58,12.36
46252,200502,0.87,7.29
46252,200503,1.46,7.63
46252,200504,-0.79,1.62
46252,200506,0.48,0.95
46252,200507,-0.08,0.02
46252,200508,0.22,0.3
46252,200509,-0.48,0.26
46252,200510,-0.8,0.86
46252,200511,-2.78,0.82
46252,200512,3.66,8.01
46252,200601,3.82,10.6
46252,200602,-3.06,3.36
46252,200603,-9999,9.85
46252,200604,7.36,9.77
46252,200605,-0.43,0.88
46252,200606,-0.46,0.01
46252,200607,-0.03,0.07
46252,200608,-0.08,0
46252,200609,-0.74,0
46252,200610,-1.23,0.43
46252,200611,-2.18,1.42
46252,200612,1.05,5.4
46252,200701,-5.56,1.22
46252,200702,1.15,7.57
46252,200703,-4.81,1.36
46252,200704,-1.1,1.31
46252,200705,-1.02,0.29
46252,200706,-0.47,0
46252,200707,-0.1,0
46252,200708,-0.02,0.06
46252,200709,-9999,0.2
46252,200710,-0.22,1.44
46252,200711,-3.23,0.37
46252,200712,-9999,5.18
46252,200801,-9999,11.89
46252,200802,-9999,5.32
46252,200803,-9999,0.79
46252,200804,-9999,0.02
46252,200805,0.15,1.46
46252,200806,-0.47,0
46252,200807,-0.05,0.05
46252,200808,-0.08,0
46252,200809,-0.74,0
46252,200810,-0.1,1.56
46252,200811,1.12,4.72
46252,200812,-9999,4.9
46252,200901,-9999,4.17
46252,200902,0.75,7.17
46252,200903,-2.71,3.46
46252,200904,-0.69,1.72
46252,200905,0.06,1.37
46252,200906,0.47,0.94
46252,200907,-0.1,0
46252,200908,0.1,0.18
46252,200909,-0.71,0.03
46252,200910,4.93,6.59
46252,200911,-3.28,0.32
46252,200912,3.22,7.57
46252,201001,1.17,7.95
46252,201002,1.08,7.5
46252,201003,-2.49,3.68
46252,201004,5.19,7.6
46252,201005,-0.37,0.94
46252,201006,-0.47,0
46252,201007,-0.1,0
46252,201008,-0.08,0
46252,201009,-0.74,0
46252,201010,4.69,6.35
46252,201011,-1.9,1.7
46252,201012,12.43,16.78
46252,201103,3.68,9.85
46252,201108,-9999,0
46252,201206,-9999,0
46252,201312,-3.87,1.02
46252,201406,-0.44,0
46252,201502,-3.3,2.82
46252,201503,-4.84,0.53
46252,201504,-0.59,1.77
46252,201505,-1.42,0.04
46252,201506,-0.32,0.12
46252,201507,0.87,0.99
46252,201508,-0.06,0
46252,201509,-0.09,0.37
46252,201511,0.27,3.82
46263,200001,-9999,1.17
46263,200002,-9999,5.71
46263,200003,-9999,1.95
46263,200004,-9999,2.27
46263,200005,-9999,0.08
46263,200006,-9999,0
46263,200007,-9999,0
46263,200008,-9999,0.3
46263,200009,-9999,0.1
46263,200010,-9999,1.69
46263,200011,-9999,0
46263,200012,-9999,0.01
46263,200101,-9999,5.52
46263,200102,-9999,7.43
46263,200103,-9999,1.95
46263,200104,-9999,1.81
46263,200105,-9999,0
46263,200106,-9999,0
46263,200107,-9999,0.09
46263,200108,-9999,0
46263,200109,-9999,0
46263,200110,-9999,0.1
46263,200111,-9999,1.58
46263,200112,-9999,1.21
46263,200201,-9999,1.05
46263,200202,-9999,0.18
46263,200203,-9999,0.16
46263,200204,-9999,0.05
46263,200205,-9999,0.15
46263,200206,-9999,0
46263,200207,-9999,0
46263,200208,-9999,0
46263,200209,-9999,0.03
46263,200210,-9999,0.02
46263,200211,-9999,2.19
46263,200212,-9999,2.88
46263,200301,-9999,0.03
46263,200302,-9999,5.6
46263,200303,-9999,3.41
46263,200304,-9999,1.81
46263,200305,-9999,1.66
46263,200306,-9999,0
46263,200307,-9999,0
46263,200308,-9999,0
46263,200309,-9999,0
46263,200310,-9999,0.14
46263,200311,-9999,0.11
46263,200312,-9999,1.08
46263,200401,-9999,0.8
46263,200402,-9999,4.26
46263,200403,-9999,0.41
46263,200404,-9999,0.11
46263,200405,-9999,0
46263,200406,-9999,0
46263,200407,-9999,0
46263,200408,-9999,0
46263,200409,-9999,0
46263,200410,-9999,5.17
46263,200411,-9999,0.37
46263,200412,-9999,6.9
46263,200501,-9999,9.15
46263,200502,-9999,11.18
46263,200503,-9999,1.81
46263,200504,-9999,0.58
46263,200505,-9999,0.18
46263,200506,-9999,0
46263,200507,-9999,0
46263,200508,-9999,0
46263,200509,-9999,0.07
46263,200510,-9999,1.72
46263,200511,-9999,0.55
46263,200512,-9999,0.82
46263,200601,-9999,1.93
46263,200602,-9999,2.52
46263,200603,-9999,2.99
46263,200604,-9999,2.17
46263,200605,-9999,0.67
46263,200606,-9999,0
46263,200607,-9999,0
46263,200608,-9999,0
46263,200609,-9999,0
46263,200610,-9999,0.04
46263,200701,-9999,0.44
46263,200702,-9999,1.66
46263,200703,-9999,0.05
46263,200704,-9999,0.5
46263,200705,-9999,0
46263,200706,-9999,0
46263,200707,-9999,0.02
46263,200708,-9999,0
46263,200709,-9999,1.23
46263,200710,-9999,0.43
46263,200711,-9999,0.55
46263,200712,-9999,1.03
46263,200801,-9999,7.05
46263,200802,-9999,1.77
46263,200803,-9999,0.03
46263,200804,-9999,0.02
46263,200805,-9999,0.13
46263,200806,-9999,0
46263,200807,-9999,0
46263,200808,-9999,0
46263,200809,-9999,0
46263,200810,-9999,0.07
46263,200811,-9999,1.81
46263,200812,-9999,2.16
46263,200901,-9999,0.56
46263,200902,-9999,5.23
46263,200903,-9999,0.46
46263,200904,-9999,0
46263,200905,-9999,0
46263,200906,-9999,0.01
46263,200907,-9999,0
46263,200908,-9999,0
46263,200909,-9999,0
46263,200910,-9999,1.41
46263,200911,-9999,0
46263,200912,-9999,2.69
46263,201001,-9999,6.05
46263,201002,-9999,3.44
46328,200001,-9999,6.33
46328,200002,-9999,4.42
46328,200003,-9999,1.15
46328,200004,-9999,1.79
46328,200005,-9999,0.6
46328,200006,-9999,0.5
46328,200007,-9999,0.24
46328,200008,-9999,0
46328,200009,-9999,0.15
46328,200010,-9999,1.49
46328,200011,-9999,0.98
46328,200012,-9999,1.41
46328,200101,-9999,1.08
46328,200102,-9999,0.76
46328,200103,-9999,1.5
46328,200104,-9999,1.03
46328,200105,-9999,0.54
46328,200106,-9999,0.28
46328,200107,-9999,1.54
46328,200108,-9999,0
46328,200109,-9999,0.62
46328,200110,-9999,0.19
46328,200111,-9999,3.93
46328,200112,-9999,3.44
46328,200201,-9999,2.53
46328,200202,-9999,2.27
46328,200203,-9999,0.93
46328,200204,-9999,2.1
46328,200205,-9999,0.28
46328,200206,-9999,0.4
46328,200207,-9999,0.36
46328,200208,-9999,0
46328,200209,-9999,0
46328,200210,-9999,0.01
46328,200211,-9999,3.11
46328,200212,-9999,8.51
46328,200301,-9999,2.59
46328,200302,-9999,1.12
46328,200303,-9999,3.57
46328,200304,-9999,2.55
46328,200305,-9999,0.32
46328,200306,-9999,0
46328,200307,-9999,0.03
46328,200308,-9999,1.02
46328,200309,-9999,0.14
46328,200310,-9999,0.02
46328,200311,-9999,1.19
46328,200312,-9999,4.89
46328,200401,-9999,5.76
46328,200402,-9999,4.31
46328,200403,-9999,1.78
46328,200404,-9999,0.97
46328,200405,-9999,1.68
46328,200406,-9999,0.12
46328,200407,-9999,0.45
46328,200408,-9999,0.28
46328,200409,-9999,0.1
46328,200410,-9999,4.37
46328,200411,-9999,1.19
46328,200412,-9999,5.15
46328,200501,-9999,2.18
46328,200502,-9999,0.41
46328,200503,-9999,1.79
46328,200504,-9999,2.3
46328,200505,-9999,2.6
46328,200506,-9999,0.37
46328,200507,-9999,0
46328,200508,-9999,0
46328,200509,-9999,0.02
46328,200510,-9999,0.28
46328,200511,-9999,6.72
46328,200512,-9999,10.58
46328,200601,-9999,7.81
46328,200602,-9999,2.4
46328,200603,-9999,2.66
46328,200604,-9999,1.3
46328,200606,-9999,1.03
46328,200607,-9999,0.11
46328,200608,-9999,0.07
46328,200611,-9999,5.23
46328,200702,-9999,5.09
46328,200703,-9999,0.41
46328,200704,-9999,1.01
46328,200705,-9999,0.5
46328,200706,-9999,0.24
46328,200707,-9999,1.36
46328,200708,-9999,0.11
46328,200709,-9999,0.18
46328,200711,-9999,1.74
46328,200712,-9999,4.98
46328,200801,-9999,6.96
46328,200802,-9999,1.96
46328,200803,-9999,0.93
46328,200804,-9999,0.52
46328,200805,-9999,1.01
46328,200806,-9999,0.02
46328,200807,-9999,0
46328,200808,-9999,0.12
46328,200809,-9999,0
46328,200810,-9999,0.43
46328,200811,-9999,2.27
46328,200812,-9999,0.51
46328,200901,-9999,4.11
46328,200902,-9999,1.85
46328,200903,-9999,1.98
46328,200904,-9999,0.19
46328,200905,-9999,1.74
46328,200906,-9999,1.15
46328,200907,-9999,0
46328,200908,-9999,1.23
46328,200909,-9999,0.03
46328,200910,-9999,1.33
46328,200911,-9999,1.25
46328,200912,-9999,2.69
46328,201001,-9999,3.02
46328,201002,-9999,1.68
46328,201003,-9999,3.49
46328,201004,-9999,3.92
46328,201005,-9999,1.01
46328,201006,-9999,1.01
46328,201007,-9999,0.02
46328,201008,-9999,0.01
46328,201009,-9999,0.62
46328,201010,-9999,3.12
46328,201011,-9999,2.45
46328,201012,-9999,5.94
46328,201101,-9999,1.18
46328,201102,-9999,1.06
46328,201104,-9999,1.41
46328,201105,-9999,1.92
46328,201106,-9999,1.29
46328,201107,-9999,0.28
46328,201108,-9999,0.01
46328,201109,-9999,0.07
46328,201111,-9999,1.21
46328,201112,-9999,1.35
46328,201201,-9999,5.23
46328,201202,-9999,1.78
46328,201203,-9999,3.87
46328,201205,-9999,0.2
46328,201206,-9999,0.65
46328,201207,-9999,0.07
46328,201208,-9999,0.09
46328,201209,-9999,0
46328,201210,-9999,1.01
46328,201211,-9999,1.86
46328,201301,-9999,1.03
46328,201304,-9999,1.2
46328,201305,-9999,0.81
46328,201306,-9999,0.11
46328,201307,-9999,0
46328,201308,-9999,0.4
46328,201309,-9999,2.06
46328,201310,-9999,0
46328,201311,-9999,1.34
46328,201401,-9999,0.6
46328,201402,-9999,4.22
46328,201403,-9999,4.67
46328,201404,-9999,0.56
46328,201405,-9999,0.35
46328,201406,-9999,0.31
46328,201407,-9999,0.73
46328,201408,-9999,0.39
46328,201409,-9999,1.79
46328,201410,-9999,4.74
46328,201412,-9999,4.92
46328,201502,-9999,6.58
46328,201503,-9999,1.38
46328,201504,-9999,0.28
46328,201505,-9999,1.14
46328,201506,-9999,0.42
46328,201507,-9999,2.7
46328,201508,-9999,0.06
46328,201509,-9999,0.9
46328,201510,-9999,0.24
46328,201511,-9999,0.84
46336,200001,-9999,7.13
46336,200002,-9999,9.94
46336,200003,-9999,2.45
46336,200004,-9999,1.01
46336,200005,-9999,1.21
46336,200007,-9999,0
46336,200008,-9999,0
46336,200009,-9999,0.26
46336,200010,-9999,2.75
46336,200011,-9999,0.7
46336,200012,-9999,0.77
46336,200101,-9999,3.27
46336,200102,-9999,7.39
46336,200103,-9999,1.27
46336,200104,-9999,1.69
46336,200105,-9999,0
46336,200106,-9999,0.07
46336,200107,-9999,0
46336,200108,-9999,0
46336,200109,-9999,0.26
46336,200110,-9999,0.54
46336,200111,-9999,4.41
46336,200112,-9999,9.4
46336,200201,-3.21,1.64
46336,200202,-2.49,1.78
46336,200203,-0.95,2.61
46336,200204,-9999,0.21
46336,200205,0.31,0.88
46336,200206,-9999,0.01
46336,200207,-0.07,0
46336,200208,-0.1,0
46336,200209,-0.33,0
46336,200210,-1.33,0
46336,200211,-9999,2.32
46336,200212,8.64,11.87
46336,200301,-3.49,1.36
46336,200302,-2.35,1.92
46336,200303,-1.58,1.98
46336,200304,1.1,2.48
46336,200305,0.01,0.58
46336,200306,-0.11,0
46336,200307,-0.07,0
46336,200308,-0.1,0
46336,200309,-0.33,0
46336,200310,-1.33,0
46336,200311,-1.6,1.54
46336,200312,4.25,7.48
46336,200401,-2.14,2.71
46336,200402,1.8,6.07
46336,200405,-9999,0
46336,200406,-0.11,0
46336,200408,-9999,0
46336,200409,0.26,0.59
46336,200410,1.77,3.1
46336,200411,-1.45,1.69
46336,200412,3.61,6.84
46336,200501,-0.92,3.93
46336,200502,-0.03,4.24
46336,200503,1.02,4.58
46336,200504,0.31,1.69
46336,200505,-9999,0.79
46336,200506,0.22,0.33
46336,200507,-0.07,0
46336,200508,-0.1,0
46336,200509,-0.33,0
46336,200510,-1.1,0.23
46336,200511,-1.06,2.08
46336,200512,7.28,10.51
46336,200601,-2.23,2.62
46336,200602,-2.01,2.26
46336,200603,4.82,8.38
46336,200604,2.51,3.89
46336,200605,0.06,0.63
46336,200606,-0.11,0
46336,200607,-0.07,0
46336,200608,-0.1,0
46336,200609,-0.33,0
46336,200610,-0.73,0.6
46336,200611,-1.47,1.67
46336,200612,0.54,3.77
46336,200701,-4.3,0.55
46336,200702,0.79,5.06
46336,200703,-3.12,0.44
46336,200704,0.19,1.57
46336,200705,-0.19,0.38
46336,200706,-0.11,0
46336,200707,-0.07,0
46336,200708,-0.1,0
46336,200709,-0.19,0.14
46336,200710,0.66,1.99
46336,200711,-9999,1
46336,200712,0.05,3.28
46336,200801,6.66,11.51
46336,200802,-2.14,2.13
46336,200803,-3.13,0.43
46336,200804,-1.23,0.15
46336,200805,-0.48,0.09
46336,200806,-0.11,0
46336,200807,-0.07,0
46336,200809,-0.33,0
46336,200810,-0.7,0.63
46336,200811,-0.1,3.04
46336,200812,-0.69,2.54
46336,200901,-3.95,0.9
46336,200902,3.14,7.41
46336,200903,-0.8,2.76
46336,200904,-0.97,0.41
46336,200905,0.72,1.29
46336,200906,-0.09,0.02
46336,200907,-0.07,0
46336,200908,-0.1,0
46336,200909,0.05,0.38
46336,200910,3.65,4.98
46336,200911,-2.63,0.51
46336,200912,-0.8,2.43
46336,201001,1.4,6.25
46336,201002,-1.17,3.1
46336,201003,-0.79,2.77
46336,201004,1.87,3.25
46336,201005,1.02,1.59
46336,201006,-0.11,0
46336,201007,-0.07,0
46336,201008,-0.1,0
46336,201009,-0.31,0.02
46336,201010,0.09,1.42
46336,201011,0.27,3.41
46336,201012,5.44,8.67
46336,201101,-3.46,1.39
46336,201102,0.46,4.73
46336,201103,4.13,7.69
46336,201104,-1.03,0.35
46336,201105,-9999,1.25
46336,201106,2.59,2.7
46336,201107,-0.07,0
46336,201108,-0.1,0
46336,201109,-0.33,0
46336,201110,-9999,1.33
46336,201111,-2.25,-9999
46336,201112,-3.12,0.11
46336,201201,-9999,2.83
46336,201202,-9999,0.81
46336,201203,-9999,7.18
46336,201204,-9999,2.61
46336,201205,-9999,0.02
46336,201206,-9999,0.11
46336,201207,-9999,0.02
46336,201208,-9999,0
46336,201209,-9999,0
46336,201210,-9999,1.37
46336,201211,-9999,5.04
46336,201212,-9999,7.06
46336,201301,-4.32,0.39
46336,201302,-4.01,0.49
46336,201303,-2.69,0.7
46336,201304,-0.21,1.21
46336,201305,-0.73,0.04
46336,201306,0.1,0.22
46336,201307,0,0
46336,201308,-0.06,0
46336,201309,0.09,0.34
46336,201310,-1.37,0
46336,201311,-2.31,0.56
46336,201312,-4.33,0.15
46336,201401,-4.67,0.04
46336,201402,0.14,4.63
46336,201403,-0.82,2.57
46336,201404,-0.54,0.88
46336,201405,-0.77,0
46336,201406,-0.12,0
46336,201407,0,0
46336,201408,-0.06,0
46336,201409,0.24,0.49
46336,201410,-0.75,0.62
46336,201411,-0.22,2.67
46336,201412,6.01,10.49
46336,201501,-4.71,0
46336,201502,-2.62,1.88
46336,201503,-3.34,0.05
46336,201504,-0.09,1.33
46336,201505,-0.71,0.06
46336,201506,0.04,0.16
46336,201507,0.06,0.06
46336,201508,-0.05,0.01
46336,201509,-0.2,0.05
46336,201510,-1.37,0
46336,201511,-1.93,0.96
46370,200001,-0.95,10.47
46370,200002,9.93,18.23
46370,200003,-3.75,3.53
46370,200004,0.33,3.56
46370,200005,1.91,2.87
46370,200006,0.13,0.39
46370,200007,-0.11,0
46370,200008,-0.23,0.03
46370,200009,-0.33,0.4
46370,200010,0.29,3.84
46370,200011,-7.35,1.5
46370,200012,-6.97,1.92
46370,200101,-4.25,7.17
46370,200102,1.11,9.41
46370,200103,-4.45,2.83
46370,200104,-1.71,1.52
46370,200105,-0.95,0.01
46370,200106,0.95,1.21
46370,200107,-0.11,0
46370,200108,-0.24,0.02
46370,200109,-0.61,0.12
46370,200110,-1.25,2.3
46370,200111,6.27,15.12
46370,200112,11.77,20.66
46370,200201,-3.95,7.74
46370,200202,-5.99,4.29
46370,200203,-2.76,5.38
46370,200204,-2.31,1.04
46370,200205,-0.94,0.67
46370,200206,-0.33,0
46370,200207,-0.11,0
46370,200208,-0.25,0
46370,200209,-0.69,0
46370,200210,-3.13,0.08
46370,200211,-4.39,3.67
46370,200212,17.07,25.22
46370,200301,-2.44,9.25
46370,200302,-6.63,3.65
46370,200303,-3.71,4.43
46370,200304,3.68,7.03
46370,200305,-0.13,1.48
46370,200306,-0.24,0.09
46370,200307,-0.06,0.05
46370,200308,-0.25,0
46370,200309,-0.62,0.07
46370,200310,-3.19,0.02
46370,200311,-3.98,4.08
46370,200312,10.84,18.99
46370,200401,-4.44,7.25
46370,200402,4.55,14.83
46370,200403,-4.99,3.15
46370,200404,-1.49,1.86
46370,200405,-1.54,0.07
46370,200406,-0.33,0
46370,200407,-0.09,0.02
46370,200408,-0.25,0
46370,200409,-0.46,0.23
46370,200410,1.03,4.24
46370,200411,-3.97,4.09
46370,200412,5.53,13.68
46370,200501,-5.3,6.39
46370,200502,-4.35,5.93
46370,200503,1.99,10.13
46370,200504,-0.09,3.26
46370,200505,5.44,7.05
46370,200506,1.74,2.07
46370,200507,-0.11,0
46370,200508,-0.25,0
46370,200509,-0.64,0.05
46370,200510,-0.09,3.12
46370,200511,-2.68,5.38
46370,200512,20.11,28.26
46370,200601,-1.16,10.53
46370,200602,-2,8.28
46370,200603,6.52,14.66
46370,200605,-0.95,0.66
46370,200606,-0.3,0.03
46370,200607,-0.05,0.06
46370,200608,-0.23,0.02
46370,200609,-0.69,0
46370,200610,-2.75,0.46
46370,200611,-0.77,7.29
46370,200612,2.1,10.25
46370,200701,-9.78,1.91
46370,200702,3.61,13.89
46370,200703,-7.32,0.82
46370,200704,0.26,3.61
46370,200705,1,2.61
46370,200706,-0.33,0
46370,200707,0.04,0.15
46370,200708,-0.25,0
46370,200709,-0.69,0
46370,200710,1.62,4.83
46370,200711,-7,1.06
46370,200712,1.27,9.42
46370,200801,4.37,16.06
46370,200802,-3.71,6.57
46370,200803,-7.22,0.92
46370,200804,-3.16,0.19
46370,200805,-1.57,0.04
46370,200806,-0.33,0
46370,200807,-0.11,0
46370,200808,-0.19,0.06
46370,200809,-0.4,0.29
46370,200810,-1.59,1.62
46370,200811,-3.72,4.34
46370,200812,-2.63,5.52
46370,200901,-10.69,1
46370,200902,1.53,11.81
46370,200903,-4.25,3.89
46370,200904,-2.67,0.68
46370,200905,3.78,5.39
46370,200906,-0.32,0.01
46370,200907,-0.1,0.01
46370,200908,-0.25,0
46370,200909,-0.4,0.29
46370,200910,2.56,5.77
46370,200911,-9999,2.49
46370,200912,-2.61,5.54
46370,201001,4.53,16.22
46370,201002,-2.17,8.11
46370,201003,-2.14,6
46370,201004,4.77,8.12
46370,201005,2.22,3.83
46370,201006,-0.04,0.29
46370,201007,-0.07,0.04
46370,201008,-0.25,0
46370,201009,-0.08,0.61
46370,201010,-9999,12.11
46370,201011,-2.57,5.49
46370,201012,6.54,14.69
46370,201101,-8.69,2.99
46370,201102,-2.52,7.75
46370,201103,8.27,16.42
46370,201104,-1.34,2
46370,201105,1.81,3.42
46370,201107,-0.07,0.04
46370,201110,-9999,-9999
46370,201111,-9999,-9999
46370,201112,-9999,-9999
46370,201201,-9999,11.82
46370,201202,-9999,-9999
46370,201203,-9999,12.49
46370,201204,-9999,-9999
46370,201205,-9999,1.18
46370,201208,-9999,0
46370,201209,-9999,0
46370,201210,-9999,2.54
46370,201211,-9999,14.1
46370,201212,-9999,15.5
46370,201301,-9.86,1.24
46370,201302,-9.27,0.68
46370,201303,-4.55,2.86
46370,201304,-1.36,2.22
46370,201305,-1.82,0.33
46370,201306,3.33,3.74
46370,201307,0.09,0.1
46370,201308,-0.12,0.04
46370,201309,0.64,1.06
46370,201310,-2.87,0
46370,201311,-4.63,2.7
46370,201312,-11.09,0.48
46370,201401,-10.73,0.38
46370,201402,11.23,21.18
46370,201403,-1.32,6.1
46370,201404,-1.76,1.82
46370,201405,-1.78,0.37
46370,201406,-0.41,0
46370,201407,0.23,0.24
46370,201408,-0.01,0.15
46370,201409,0.32,0.74
46370,201410,-1.17,1.7
46370,201411,-2.15,5.19
46370,201412,8.42,19.98
46370,201501,-10.8,0.31
46370,201502,-4.51,5.44
46370,201503,-7.04,0.38
46370,201504,-1.08,2.5
46370,201505,-2.06,0.08
46370,201509,0.69,1.11
46370,201510,-2.77,0.1
46370,201511,-5.81,1.53
46386,200307,-9999,0.19
46386,200308,-9999,3.76
46386,200309,-9999,0.37
46386,200310,-9999,0
46386,200311,-9999,0.77
46386,200312,-9999,0.05
46386,200401,-9999,0.02
46386,200402,-9999,1.14
46386,200403,-9999,0.27
46386,200404,-9999,0.07
46386,200405,-9999,0
46386,200406,-9999,0
46386,200408,-9999,0.4
46386,200409,-9999,0
46386,200410,-9999,-9999
46386,200411,-9999,0
46386,200412,-9999,1.04
46386,200501,-9999,1
46386,200502,-9999,3.26
46386,200503,-9999,0
46386,200504,-9999,0
46386,200506,-9999,0
46386,200507,-9999,0.96
46386,200508,-9999,0
46386,200509,-9999,0
46386,200510,-9999,0
46386,200511,-9999,0
46386,200512,-9999,0
46386,200601,-9999,0
46386,200602,-9999,0
46386,200604,-9999,0
46386,200605,-9999,0
46386,200606,-9999,0
46386,200608,-9999,0
46386,200609,-9999,0
46386,200610,-9999,0
46386,200611,-9999,0
46386,200612,-9999,0
46386,200701,-9999,0.02
46386,200702,-9999,0
46386,200703,-9999,0.34
46386,200704,-9999,0
46386,200705,-9999,0
46386,200706,-9999,0
46386,200707,-9999,0
46386,200708,-9999,0
46386,200709,-9999,0
46386,200710,-9999,0
46386,200712,-9999,0.62
46386,200802,-9999,0
46386,200803,-9999,0
46386,200804,-9999,0
46386,200805,-9999,0
46386,200806,-9999,0
46386,200807,-9999,0
46386,200808,-9999,0
46386,200809,-9999,0
46386,200810,-9999,0
46386,200811,-9999,0.9
46386,200812,-9999,1.98
46386,200901,-9999,0
46386,200903,-9999,0
46386,200904,-9999,0
46386,200905,-9999,0
46386,200906,-9999,0
46386,200907,-9999,0
46386,200908,-9999,0
46386,200909,-9999,0
46386,200910,-9999,0
46386,200911,-9999,0
46386,200912,-9999,0.94
46386,201001,-9999,2.72
